rarity	form-count	obtain	involve	max-base-level	max-plus-level	egg-1	egg-2	true-form	ultra-form	talents	version	orb-count	xp-curve	involve-description	ultra-involve-description	level-curve	obtain-stage	trueform-stage	fandom-name
3	3	可在稀有轉蛋中獲得	尚未開放	50	70			500000!0|1!38|4!35|2!36|1!37|1!40		0|50|10|3|30|200|200|0|0|0|0|59|4|-1|0|18|10|16|70|0|0|0|0|0|0|18|5|-1|0|30|10|16|70|0|0|0|0|0|0|26|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	$	第3進化後<br>體力與移動速度上升！同時使<br>不死生物動作變慢的時間增長！		2			Vaulter_Cat_(Super_Rare_Cat)
2	3	可在稀有轉蛋中獲得	尚未開放	50	80			200000!0|1!33|2!31|3!32|2!34|2!35		0|57|0|0|0|0|0|0|0|0|0|77|3|-1|0|54|10|5|50|0|0|0|0|0|0|66|2|-1|0|20|10|16|70|0|0|0|0|0|0|20|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50600	1	@	第3進化後體力大幅上升！<br>同時射程也會增加，使不死生物<br>動作停止的時間也增長！		3			Gardener_Cat_(Rare_Cat)
1	2	可利用外部特典獲得	尚未開放	50	0						50600		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Neko_Hakase_(Special_Cat)
4	3	期間限定稀有轉蛋活動「聖誕美少女」中可獲得	尚未開放	60	70			1000000!0|1!38|5!37|1!161			50600		#	第3進化後體力上升！<br>同時偶爾會打飛惡魔<br>並取得使動作變慢的能力！		2			Yuletide_Nurse_(Uber_Rare_Cat)
1	3	招福轉蛋可獲得	於開眼活動關卡「開眼小小魚貓來襲！」取得後Lv20可進化	50	60					0|57|0|0|0|0|0|0|0|0|0|77|6|-1|0|17|10|2|20|2|2|0|0|0|0|17|4|-1|0|30|10|16|70|0|0|0|0|0|0|26|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	910|1750|2800|4200|5950|8050|10500|13300|16450|19950			0		1|136|0|開眼小小魚貓來襲！ - 小小魚貓進化之路    極難	Li'l_Fish_Cat_(Special_Cat)
1	3	招福轉蛋可獲得	於開眼活動關卡「開眼小小蜥蜴貓來襲！」取得後Lv20可進化	50	60					0|62|10|4|40|4|4|0|0|0|0|83|4|-1|0|11|10|28|100|0|0|0|0|0|0|11|4|-1|0|55|0|0|0|0|0|0|0|0|0|67|6|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	1260|2100|3360|5040|7140|9660|12600|15960|19740|23940			0		1|137|0|開眼小小蜥蜴貓來襲！ - 小小蜥蜴貓進化之路    極難	Li'l_Lizard_Cat_(Special_Cat)
1	3	招福轉蛋可獲得	於開眼活動關卡「開眼小小巨神貓來襲！」取得後Lv20可進化	50	60					0|58|10|3|30|0|0|0|0|0|0|78|4|-1|0|44|0|0|0|0|0|0|0|0|0|53|6|-1|0|54|10|5|50|0|0|0|0|0|0|66|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	1400|2450|4340|6860|10010|13790|18200|23240|28910|35210			0		1|138|0|開眼小小巨神貓來襲！ - 小小巨神貓進化之路    極難	Li'l_Titan_Cat_(Special_Cat)
3	3	年終年初限定稀有轉蛋活動中可獲得	尚未開放	50	70			500000!0|3!33|3!30|3!34|1!43|1!160			50700		$	第3進化後<br>攻擊次數上升<br>再生產的時間也會縮短！		2			Years-End_Neneko_(Super_Rare_Cat)
2	2	期間限定合作活動關卡「PIKO太郎」中可獲得	尚未開放	50	0						50700		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|38|0|PIKO太郎 - PPAP		PIKOTARO_(Rare_Cat)
4	3	稀有轉蛋活動「究極降臨巨神宙斯」中可獲得	尚未開放	60	70			1000000!0|5!37|1!43		0|51|10|20|20|23|50|0|0|0|0|60|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|50|10|3|30|200|200|0|0|0|0|59|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50700	1	#	第3進化後體力、<br>移動速度、攻擊力皆會獲得提升！		2			Wrathful_Poseidon_(Uber_Rare_Cat)
1	2	古坂和仁合作影片全球分享量突破 10 萬後自動獲得	尚未開放	50	0						50700		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			CPAC_(Special_Cat)
4	2	稀有轉蛋活動「超級貓咪祭」中可獲得	尚未開放	60	70						50800		#			2			Miko_Mitama_(Uber_Rare_Cat)
2	3	「貓咪們的大逆襲」中可獲得	尚未開放	50	70			200000!0|3!167|3!168|3!169|3!170|3!171			50800		200|400|700|1100|1600|2200|2900|3700|4600|5600	第3進化後性能有很大變化！<br>更獲得了超獸特效！		3	11|64|8|貓咪們的大逆襲 - 殺意 Lv.9		Killer_Cat_(Rare_Cat)
2	3	期間限定合作活動關卡「追逐夢想男偶像」中可獲得	尚未開放	50	0						50800		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|39|0|追逐夢想男偶像 - 西門町詩涼子攝影棚	2|90|1|開眼三原慧悟來襲！ - 三原慧悟進化之路　中級	Hiroshi_Mihara_(Rare_Cat)
1	2	ナゾウサギ合作活動可獲得	尚未開放	50	0						50800		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Nazousagi_(Special_Cat)
4	3	稀有轉蛋活動「超古代勇者 超級靈魂勇者」中可獲得	尚未開放	60	70			1000000!0|3!38|7!35|2!37|7!39|4!40		0|50|10|2|20|200|200|0|0|0|0|59|7|-1|0|53|0|0|0|0|0|0|0|0|0|65|9|-1|0|45|0|0|0|0|0|0|0|0|0|54|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50900	1	#	第3進化後<br>體力與攻擊速度上升！同時可將<br>敵人的攻擊力下降無效化！		2			Sarukani_(Uber_Rare_Cat)
1	3	通過傳奇故事「豪來塢帝國」最終關卡可獲得	尚未開放	50	0			1000000!0|10!38|10!35|10!37|10!39|1!42			50900		#	第3進化後體力與攻擊力上升！<br>使封印我方角色特殊效果的古代詛咒無效化！<br>取得有時候讓古代種動作停止的能力！		0	0|36|5|豪來塢帝國 - 大膽換囚影城		Miyamoku_Musashi_(Special_Cat)
2	3	「亡者肥普降臨」中可獲得	活動關卡「絕・亡者肥普降臨」取得後Lv20可進化	50	0						50900		@			3	10|15|0|亡者肥普降臨 - 死者的遊行 極難	1|205|1|絕・亡者肥普降臨 - 死亡・邊界   超極難	Curling_Cat_(Rare_Cat)
2	3	可在稀有轉蛋中獲得	尚未開放	50	80			200000!0|2!33|2!31|1!32|3!34|2!35		0|38|0|0|0|0|0|0|0|0|0|38|3|-1|0|18|10|16|70|0|0|0|0|0|0|18|2|-1|0|50|10|1|10|200|200|0|0|0|0|59|1|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	50900	1	@	第3進化後體力大幅上升！<br>同時射程也會增加！		3			Welterweight_Cat_(Rare_Cat)
4	2	Crash Fever合作轉蛋可獲得	尚未開放	60	70						51000		#			2			Mobius_(Uber_Rare_Cat)
3	2	Crash Fever合作轉蛋可獲得	尚未開放	50	70						51000		$			2			Belial_(Super_Rare_Cat)
1	2	Crash Fever合作登入獎章可獲得	尚未開放	50	0						51000		@			0			Happy_100_(Special_Cat)
2	3	「神秘復活節」中可獲得	活動關卡「開眼彩蛋貓來襲！」取得後Lv20可進化	50	0						51000		@			3	1|129|5|神秘復活節 - 神秘朗格朗格	1|337|1|開眼彩蛋貓來襲！ - 彩蛋貓進化之路 超級難	Eggy_Cat_(Rare_Cat)
4	3	期間限定稀有轉蛋活動「復活節嘉年華」中可獲得	尚未開放	60	70			1000000!0|1!164|5!39|2!161			51000		#	第3進化後<br>取得超生命體特效能力！<br>還能將敵人的攻擊力下降效果無效化！		2			Springtime_Kenshin_(Uber_Rare_Cat)
4	3	期間限定稀有轉蛋活動「復活節嘉年華」中可獲得	尚未開放	60	70			1000000!0|1!35|5!36|1!161			51000		#	第3進化後變為只能攻擊<br>紅色敵人與惡魔，但是能<br>使毒擊與烈波傷害無效化！		2			Bunny_&_Canard_(Uber_Rare_Cat)
3	3	期間限定稀有轉蛋活動「復活節嘉年華」中可獲得	尚未開放	50	70			500000!0|1!164|3!31|3!34|3!37|3!40			51000		$	第3進化後<br>取得有時候給予鋼鐵敵人<br>各種的妨害效果的能力！		2			Easter_Neneko_(Super_Rare_Cat)
4	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	60	70						51000		#			2			Shadow_Gao_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	尚未開放	60	70			1000000!0|6!38|2!35|4!36|6!39|3!40		0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|65|10|5|50|1|1|600|600|2800|2800|89|12|-1|1|25|10|50|500|0|0|0|0|0|0|31|14|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60000	2	#	第3進化後全體能力皆會增加！<br>同時能使飄浮敵人與天使敵人<br>動作變慢時間增長！		2			Trickster_Himeyuri_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	尚未開放	60	70			1000000!0|4!38|4!35|8!36|2!37|3!40		0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|51|10|20|20|24|60|0|0|0|0|60|12|-1|1|27|10|1|10|0|0|0|0|0|0|29|14|-1|1|45|0|0|0|0|0|0|0|0|0|54|10|-1|1	60000	1	#	第3進化後體力與攻擊力上升！<br>同時能使降低紅色敵人攻擊力<br>的時間增長！		2			Sea_Maiden_Ruri_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	尚未開放	60	70			1000000!0|6!35|4!36|6!37|2!39|3!40		0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60000	1	#	第3進化後<br>增加擊退次數與攻擊速度獲得提升！		2			Queen_Reika_(Uber_Rare_Cat)
4	3	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	60	70			1000000!0|3!40		0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|44|0|0|0|0|0|0|0|0|0|53|9|-1|0|48|0|0|0|0|0|0|0|0|0|57|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60000	1	#	第3進化後體力、<br>移動速度與攻擊力上升！		2			HMS_Princess_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!38|7!35|3!36|4!39|3!40		0|57|0|0|0|0|0|0|0|0|0|77|9|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60100	1	#	第3進化後<br>體力與射程皆會獲得提升！<br>還會使黑色敵人攻擊力下降的時間增長！		2			Imagawa_Yoshimoto_(Uber_Rare_Cat)
1	1	鐵壁砲	尚未開放	1	0								@			0			Ototo_Development_Team#Base_Upgrade_Materials/Information
2	3	期間限定合作活動關卡「失去世界」中可獲得	期間限定合作活動關卡「開眼紅髮小雪貓來襲！」取得後Lv20可進化	50	0						60100		@			3	2|168|2|失去世界 - 所有的世界都將結束	2|204|1|開眼的紅髮小雪貓來襲！ - 紅髮小雪貓進化之路 超級難	Redhead_Yuki_Cat_(Rare_Cat)
4	3	消滅都市合作轉蛋可獲得	尚未開放	60	70			1000000!0|3!37|3!39|1!40		0|57|0|0|0|0|0|0|0|0|0|77|9|-1|0|54|10|5|50|0|0|0|0|0|0|66|8|-1|0|49|0|0|0|0|0|0|0|0|0|58|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60100	1	#	第3進化後體力、攻擊力上升！<br>還能夠將敵人的打飛效果無效化<br>同時取得破壞護盾能力！		2			Lost_World_Yuki_(Uber_Rare_Cat)
1	2	參加BitSummit（已失效，https://forum.gamer.com.tw/C.php?bsn=23772&snA=15157）、週年紀念轉蛋可獲得	尚未開放	50	35						60100		@			0			Maneki_Cat_(Special_Cat)
2	2	「濕濕黏黏大進擊！」中可獲得	尚未開放	50	0						70100		@			3	1|164|4|濕濕黏黏大進擊！ - 純種鼻涕蟲紀念		Slug_Jockey_Cat_(Rare_Cat)
3	3	梅露可物語合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|3!38		0|8|10|2|20|0|0|0|0|0|0|45|5|-1|0|46|0|0|0|0|0|0|0|0|0|55|6|-1|0|65|10|10|100|1|1|600|600|1200|1200|89|4|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60200	1	$	第3進化後<br>整體能力強化！		2			Orthos_(Super_Rare_Cat)
4	3	梅露可物語合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|3!39|1!40		0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|25|10|60|600|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60200	1	#	第3進化後體力與攻擊力上升！<br>攻擊速度減慢但必定能讓<br>飄浮敵人的動作停止！		2			Michelia_(Uber_Rare_Cat)
4	2	梅露可物語合作轉蛋可獲得	尚未開放	60	70						60200		#			2			Todomeki_(Uber_Rare_Cat)
1	3	蛋黃哥合作登入獎章可獲得	期間限定合作活動關卡「開眼蛋黃貓來襲！」取得後Lv20可進化	50	0						60200		@			0		2|77|1|開眼蛋黃貓來襲！ - 蛋黃貓進化之路 超級難 	Gudetama_Cat_(Special_Cat)
2	2	蛋黃哥合作轉蛋可獲得	尚未開放	50	80						60200		@			3			Gudetama_Plate_(Rare_Cat)
3	2	蛋黃哥合作轉蛋可獲得	尚未開放	50	70						60200		$			2			Gudegude_Pudding_(Super_Rare_Cat)
4	2	蛋黃哥合作轉蛋可獲得	尚未開放	60	70						60200		#			2			Nisetama_Army_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	尚未開放	60	70			1000000!0|6!35|3!36|6!37|3!39|3!40		0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|3|10|30|30|24|60|0|0|0|0|3|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60200	1	#	第3進化後生産速度加快！<br>同時攻擊力與移動速度也會獲得提升，<br>可將敵人的攻擊力下降無效化！		2			Twinstars_(Uber_Rare_Cat)
1	3	通過「風雲貓咪塔 30樓」後於貓咪任務領取	通過「異界貓咪塔 30樓」後Lv20可進化	50	0						60200		#			0			Hermit_Cat_(Special_Cat)
2	3	期間限定合作活動關卡「貓奴大王」中獲得	期間限定合作活動關卡「？？？」取得後Lv20可進化	50	0						60200		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|51|0|貓奴大王 - 被企鵝囚禁的大王	2|101|1|開眼巧克力來襲！ - 巧克力進化之路　中級	Cat_Slave_Chocolate_(Rare_Cat)
4	2	期間限定稀有轉蛋活動「夏日美少女 - 絢爛陽光」中可獲得	尚未開放	60	70						60300		#			2			Seashore_Kai_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「革命軍隊鋼鐵戰團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!38|3!35|7!37|4!39|3!40		0|11|10|10|100|0|0|0|0|0|0|11|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|26|10|60|600|0|0|0|0|0|0|32|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60300	1	#	第3進化後攻擊力上升！<br>同時取得全方位攻擊能力！		2			Mighty_Rekon_Korps_(Uber_Rare_Cat)
1	2	「にゃんこ大戦争～日本侵略秘録～」登入獎章可獲得	尚未開放	50	0						60300		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Nora_(Special_Cat)
4	3	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|1!38|1!36|2!37|2!39|5!40		0|8|10|2|20|0|0|0|0|0|0|45|8|-1|0|48|0|0|0|0|0|0|0|0|0|57|9|-1|0|44|0|0|0|0|0|0|0|0|0|53|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60400	1	#	第3進化後攻擊速度獲得提升！		2			Wolfchild_Deale_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「絕命美少女怪物萌娘隊」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|2!38|1!36|1!37|2!39|5!40		0|13|10|1|10|0|0|0|0|0|0|48|8|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60400	1	#	第3進化後體力上升！<br>同時提升會心一擊率！		2			Graveflower_Verbena_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「古靈精怪元素小精靈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!38|4!36|7!37|3!39|3!40		0|10|10|67|67|5|50|0|0|0|0|10|7|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60500	1	#	第3進化後<br>體力與攻擊力上升！		2			Bora_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「古靈精怪元素小精靈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|4!35|4!36|7!37|3!40		0|3|10|0|0|12|30|0|0|0|0|44|8|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60500	1	#	第3進化後<br>體力與攻擊力上升！		2			Mizli_(Uber_Rare_Cat)
4	4	稀有轉蛋活動「古靈精怪元素小精靈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!35|4!36|7!37|4!39|3!40	1000000!0|1!181|5!167|5!170	0|1|10|50|50|39|120|50|50|0|0|1|7|-1|0|51|10|30|30|24|60|0|0|0|0|60|7|-1|0|30|10|16|70|0|0|0|0|0|0|26|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60500	1	#	第3進化後<br>體力與攻擊力上升！	第4進化後體力和射程皆獲得提升！<br>且攻擊範圍擴大，<br>同時取得打飛異星戰士的能力！	2			Aer_(Uber_Rare_Cat)
4	3	Fate/stay night [HF]合作轉蛋中獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!40			60600		#	第3進化後<br>體力、攻擊力、射程皆會獲得提升！		2			Saber_(Uber_Rare_Cat)
4	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	60	70						60600		#			2			Rin_Tohsaka_(Uber_Rare_Cat)
4	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	60	70						60600		#			2			Illyasviel_(Uber_Rare_Cat)
4	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	60	70						60600		#			2			Archer_(Uber_Rare_Cat)
4	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	60	70						60600		#			2			Lancer_(Uber_Rare_Cat)
4	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	60	70						60600		#			2			Rider_(Uber_Rare_Cat)
4	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	60	70						60600		#			2			Gilgamesh_(Uber_Rare_Cat)
1	3	Fate/stay night [HF]合作轉蛋中獲得	期間限定合作活動關卡「超激鬥！Saber Alter來襲！ 」取得後Lv20可進化	50	0						60600		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		2|87|1|超激鬥！Saber Alter來襲！ - 落入陰影的騎士王 極難	Saber_the_Cat_(Special_Cat)
2	3	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	50	80			200000!0|2!30|1!31|1!32			60600		@	第3進化後體力上升！<br>同時取得偶爾會打飛<br>鋼鐵敵人的能力！		3			Sakura_the_Cat_(Rare_Cat)
2	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	50	80						60600		@			3			Rin_the_Cat_(Rare_Cat)
2	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	50	80						60600		@			3			Illya_the_Cat_(Rare_Cat)
2	2	期間限定合作活動關卡「聖杯戰爭的緣起」中可獲得	尚未開放	50	0						60600		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|52|4|聖杯戰爭的緣起 - 終點的開始		Li'l_Shirou_(Rare_Cat)
1	2	Fate/stay night [HF]合作登入獎章可獲得	尚未開放	50	0						60600		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Li'l_Sakura_(Special_Cat)
1	2	可在期間限定活動轉蛋中獲得	尚未開放	50	35						60600		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Coin_Cat_(Special_Cat)
2	3	可在稀有轉蛋中獲得	尚未開放	50	80			200000!0|2!33|3!30|1!31|2!34|2!37			60600		@	第3進化後整體能力強化！<br>還能將敵人的攻擊力下降與<br>動作變慢效果無效化！		3			Rover_Cat_(Rare_Cat)
3	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|1!35|1!36|4!37|2!39|1!40		32|8|10|5|50|0|0|0|0|0|0|75|4|305|0|49|0|0|0|0|0|0|0|0|0|58|6|-1|0|30|10|16|70|0|0|0|0|0|0|26|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	60600	1	$	第3進化後體力、<br>攻擊力、攻擊速度皆會獲得提升！<br>同時加快發出攻擊的速度！		2			Fencer_Cat_(Super_Rare_Cat)
4	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	60	70						60600		#			2			Dark_Mitama_(Uber_Rare_Cat)
