id	name_tw	name_jp	price	description	health_point	knockbacks	speed	range	preswing_1	preswing_2	preswing_3	attack_power_1	attack_power_2	attack_power_3	time_between_attacks	backswing	attack_frequency	attack_type	trait	ability_enabled	long_distance_1	long_distance_2	immunity	ability	cd
352	貓咪仙人	ネコ仙人	1600	以1個紅豆麻糬的代價加入貓咪軍團的傳說仙人|最近特別健忘，但是武術精髓絕不會忘。|可以快速連擊來發射波動（範圍攻擊）	1800	3	8	255	27	34	52	240	240	240	76	27	127	2	0	7			0	13@100!3	1800
352	貓咪老仙	ネコ老師	1600	以1個什麼的代價加入某某軍團的傳說老仙|最近特別健忘，但是那個的精髓絕不會忘。|可以快速什麼來發射那個（範圍攻擊）	1800	3	8	255	27	34	52	240	240	240	76	27	127	2	0	7			0	13@100!3	1800
352	假面的貓咪仙人	仮面のネコ仙人	1600	從天空落下戴著古代假面遭詛咒的傳說仙人|掌握了古代武術的極意，喚醒了太古的記憶！|善於攻擊古代種、有時候會發射波動的詛咒	2700	3	8	255	27	34	52	240	240	240	76	27	127	2	128	7			128	25&|33@20!90|13@100!5	1400
353	貓奴巧克力		500	一個愛吃巧克力的遊戲實況主，自從養了|愛貓橘子冰後...就完全變成牠的貓奴啦|有時候會打飛黑色敵人(範圍攻擊)	500	3	9	250	8	0	0	105	0	0	132	12	139	2	4	4			0	30@30	1000
353	貓咪與巧克力		500	一個愛吃巧克力的遊戲實況主，自從遇到|一隻奇特的貓咪後...就給牠纏住不放啦|有時候會打飛黑色敵人(範圍攻擊)	500	3	9	250	8	0	0	105	0	0	132	12	139	2	4	4			0	30@30	1000
353	貓化巧克力		500	一個愛吃巧克力的遊戲實況主，|似乎一直都沒發現自己已經貓化了...|有時候會打飛黑色敵人(範圍攻擊)	500	3	9	250	9	0	0	105	0	0	130	12	138	2	4	4			0	30@50	1000
354	常夏果實八戒貓	常夏の果実カイ	2660	穿上很久沒穿的泳裝而興奮不已的天然女孩|騎在小海豚泳圈上的模樣吸引了眾男士的目光|對上黑色敵人和不死生物很耐打(範圍攻擊)	4300	2	15	175	51	0	0	1555	0	0	108	30	158	2	68	4			0	26&|5&	2400
354	常夏果實八戒貓μ	常夏の果実カイμ	2660	給盛夏艷陽曬昏頭，幾句甜言蜜語就會上鉤的八戒貓|想著哪天有機會要來一場美好的夏日戀情|對上黑色敵人和不死生物很耐打(範圍攻擊)	5700	2	15	175	51	0	0	2495	0	0	108	30	158	2	68	4			0	26&|5&	2400
355	觀測兵器・探天隊	観測兵器ガリレオ	3000	活用古代學術的天體力學製成的移動式兵器|只能攻擊有屬性的敵人|但破壞力超強(範圍攻擊)	2400	8	8	450	133	0	0	4400	0	0	0	81	214	2	2303	4			0	24&|5&	5600
355	時空基地・星隕爆	時空基地アルマゲドン	3000	為了一統銀河而開發，由萬中選一的|操作士們所操縱的滅星級兵器。只能攻擊|有屬性的敵人但破壞力超強(範圍攻擊)	2400	8	8	450	133	0	0	4400	0	0	0	81	214	2	2303	4			0	24&|5&	5600
355	超時空基地・星隕爆	超時空基地アルマゲドン	3000	為了全宇宙，由萬中選一的操作士們|所操縱的銀河破壞兵器。只能攻擊|有屬性的敵人但破壞力超強(全方位攻擊)	2400	8	8	470	133	0	0	5200	0	0	0	81	214	10	2303	4	470	-940	0	24&|5&	5600
356	ノラ		200	漫画「にゃんこ大戦争～日本侵略秘録～」から参戦！|神様からネコカン２個で勧誘された期待の新人|黒い敵にめっぽう強い	200	3	18	200	23	0	0	90	0	0	70	20	92	1	4	4			0	25&	420
356	覚醒ノラ		200	漫画「にゃんこ大戦争～日本侵略秘録～」から参戦！|身体に宿ったとある力によって『覚醒』した|黒い敵にめっぽう強い|カクセイノラ	200	3	18	200	23	0	0	90	0	0	70	20	92	1	4	4			0	25&	420
357	狼來妹迪兒	狼娘ディル	3080	從異世界來的絕命系野狼妹|在社群網站虛報狼來了謠言，謊話連篇讓人困擾|有時候會打飛天使和異星戰士（範圍攻擊）	1750	5	12	415	30	60	90	411	411	411	76	31	165	2	48	7			0	30@40	3800
357	虛榮小狼女迪兒	虚飾の狼姫ディル	3080	因謊話連篇在網路上被噓爆的狼女|最新貼文是「噓得這麼紅那我只好脫了唷☆」|有時候會打飛天使和異星戰士（範圍攻擊）	2500	5	12	415	30	60	90	588	588	588	76	31	165	2	48	7			0	30@40	3800
357	小丑女狼迪兒	道化の狼姫ディル	3080	靠爆料製造話題用點閱率賺進了豪宅的狼女|口頭禪「追蹤我就回饋你1億唷☆」|有時候會打飛天使和異星戰士（範圍攻擊）	2500	5	12	415	30	60	90	588	588	588	0	31	121	18	48	7			0	30@40	3800
358	不死女薇薇	ゾンビ娘ヴェルヴェーヌ	2500	從異世界來的絕命系不死妹|等待著填滿她空蕩蕩的心和肚子的人|有時候會發出會心一擊（範圍攻擊）	2200	3	10	345	40	50	60	110	220	330	162	36	221	2	0	7			0	4&15	3000
358	死靈新嫁娘薇薇	死霊の花嫁ヴェルヴェーヌ	2500	找到了真愛，心滿意足的不死新娘|心裡非常幸福不過肚子還沒填飽|有時候會發出會心一擊（範圍攻擊）	3000	3	10	345	40	50	60	150	300	450	162	36	221	2	0	7			0	4&15	3000
358	滿腹新嫁娘薇薇	満腹の花嫁ヴェルヴェーヌ	2500	用深愛老公們的遺產過著奢侈至極生活的不死新娘|婚姻的次數造就心情飽滿財富也飽滿，幸福也飽滿。|有時候會使出會心一擊(範圍攻擊)	3800	3	10	345	40	50	60	150	300	450	162	37	221	2	0	7			0	4&25	3000
359	火精靈梅拉	火の精霊メララ	780	來自宇宙盡頭的火精靈|據説每個星球的第一把火都是其帶來的|能給予異星戰士超大傷害	1140	3	10	330	88	0	0	1100	0	0	154	33	241	2	32	4			64	28&	760
359	火焰精靈梅拉邦	火炎の精霊メラバーン	2520	執掌著能夠燒盡一切的火焰|強大的爆發力使其能破壞護盾|對上異星戰士很耐打，並能給予其超大傷害	2520	3	8	390	88	0	0	1980	0	0	154	33	241	2	32	4			64	26&|28&|7@100	2700
359	火焰精靈王猛火梅拉邦	火炎の精霊王メラバーニング	2520	持有可將銀河燒成灰燼之火焰的猛火精靈|其超越大霹靂的強大能力能破壞護盾|對上異星戰士很耐打，並能給予其超大傷害	3170	3	8	390	88	0	0	2480	0	0	154	33	241	2	32	4			64	26&|28&|7@100	2700
359	火焰大精靈浴火梅拉邦	火炎の大精霊メラフェニックス	2520	執掌火焰力量的大精靈。會將復活的炙熱能量注入|正在等待死亡的星球。能破壞護盾，對上異星戰士|很耐打並能給予超大傷害，必定能使攻擊力下降	4000	3	12	430	88	0	0	2680	0	0	154	42	241	2	32	4			64	21@100!50!120|26&|28&|7@100	2700
360	水精靈密茲	水の精霊ミズリィ	760	來自宇宙盡頭的水精靈|據説每個星球的第一滴水都是其帶來的|有時候能打飛異星戰士並使其動作變慢	1180	4	12	325	87	0	0	1200	0	0	206	59	292	2	32	4			64	30@50|23@50!120	780
360	流水精靈密茲曼	流水の精霊ミズマリン	2480	執掌著能夠沖破一切的流水|其猛烈的水柱能破壞護盾|對上異星戰士很耐打，能打飛他們並使其動作變慢	2460	4	10	400	87	0	0	2320	0	0	206	59	292	2	32	4			64	30@100|23@100!120|26&|7@100	2800
360	流水精靈王激流密茲曼	流水の精霊王ミズマリリン	2480	獲得了強大力量可將星座都沖走的流水精靈王|其以銀河為水源的水柱能破壞護盾|對上異星戰士很耐打，能打飛他們並使其動作變慢	3010	4	10	400	87	0	0	2870	0	0	206	59	292	2	32	4			64	30@100|23@100!120|26&|7@100	2800
361	風精靈艾爾	風の精霊エアル	720	來自宇宙盡頭的風精靈|據説每個星球的第一陣風都是其帶來的|(遠距範圍攻擊)	1200	2	16	300	50	0	0	475	0	0	92	31	141	6	0	4	225	275	64		800
361	暴風精靈艾爾方	嵐の精霊エアフワン	2620	執掌著能夠吹走一切的暴風|其急速的陣風能破壞護盾|對上異星戰士很耐打(遠距範圍攻擊)	2680	2	14	375	50	0	0	1025	0	0	92	31	141	6	32	4	275	375	64	26&|7@100	2900
361	暴風精靈王艾爾方帝	嵐の精霊王エアフワンテ	2620	握有可以消滅星雲之強大力量的暴風精靈王|能摧毀宇宙的暴風可以破壞護盾|對上異星戰士很耐打(遠距範圍攻擊)	3430	2	14	375	50	0	0	1275	0	0	92	31	141	6	32	4	275	375	64	26&|7@100	2900
361	暴風大精靈艾爾方大帝	嵐の大精霊エアフワンティ	2620	執掌暴風力量的大精靈。在被暴風襲捲過的混沌|大地上，捲起能孕育生命的清風。可以破壞護盾|對上異星戰士很耐打，必定能打飛他們(遠距範圍攻擊)	4800	2	14	400	50	0	0	1275	0	0	92	31	141	6	32	4	275	450	64	30@100|26&|7@100	2900
362	Saber	セイバー	2600	從Fate/stay night [HF]來參戰！|與衛宮士郎訂定契約，劍士的英靈|可以給予飄浮敵人超大傷害(遠距範圍攻擊)	1800	6	36	325	15	0	0	450	0	0	0	55	70	22	2	4	150	325	0	28&	2400
362	Saber CC	セイバーCC	2600	從Fate/stay night [HF]來參戰！|最高class，持有強力寶具|可以給予飄浮敵人超大傷害(遠距範圍攻擊)	2400	6	36	325	15	0	0	600	0	0	0	55	70	22	2	4	150	325	0	28&	2400
362	Saber Alter CC	セイバーオルタCC	2600	從Fate/stay night [HF]來參戰！|身著漆黑鎧甲的神秘劍士。倒是像Saber...|可以給予飄浮敵人超大傷害(遠距範圍攻擊)	3000	6	36	350	15	0	0	750	0	0	0	54	69	22	2	4	150	350	0	28&	2400
363	遠坂凜	遠坂 凛	2840	從Fate/stay night [HF]來參戰！|召喚Archer並參加聖杯戰爭|有時候會打飛異星戰士與不死生物(範圍攻擊)	1850	4	11	450	88	0	0	1500	0	0	114	33	201	2	96	4			0	30@50|5&	4000
363	遠坂凜CC	遠坂 凛CC	2840	從Fate/stay night [HF]來參戰！|衛宮士郎的同級生，冬木的管理者與遠坂的繼承者|有時候會打飛異星戰士與不死生物(範圍攻擊)	2600	4	11	450	88	0	0	2100	0	0	114	33	201	2	96	4			0	30@50|5&	4000
364	伊莉雅蘇菲爾	イリヤスフィール	2960	從Fate/stay night [HF]來參戰！|與Berserker訂定契約，參加戰爭的少女|有時候會讓紅色與鋼鐵敵人的動作變慢(範圍攻擊)	1790	4	9	460	71	89	0	930	930	0	190	29	278	2	9	6			0	23@50!150	3900
364	伊莉雅蘇菲爾CC	イリヤスフィールCC	2960	從Fate/stay night [HF]來參戰！|聖杯戰爭的御三家之一，又名愛因茲貝倫|有時候會讓紅色與鋼鐵敵人的動作變慢(範圍攻擊)	2560	4	9	460	71	89	0	1340	1340	0	190	29	278	2	9	6			0	23@50!150	3900
365	Archer	アーチャー	3080	從Fate/stay night [HF]來參戰！|與遠坂凜訂定契約，弓兵的英靈|波動傷害無效(遠距範圍攻擊)	1990	3	15	500	65	0	0	1320	0	0	178	58	242	6	0	4	400	400	1		4300
365	Archer CC	アーチャーCC	3080	從Fate/stay night [HF]來參戰！|對衛宮士郎懷有敵意但真意不明|波動傷害無效(遠距範圍攻擊)	2850	3	15	500	65	0	0	1900	0	0	178	58	242	6	0	4	400	400	1		4300
366	Lancer	ランサー	2900	從Fate/stay night [HF]來參戰！|Master不明，槍兵的英靈|必定能破壞護盾(範圍攻擊)	1900	4	13	480	44	0	0	900	0	0	92	32	135	2	0	4			0	7@100	4100
366	Lancer CC	ランサーCC	2900	從Fate/stay night [HF]來參戰！|敏捷性優秀，與Saber不相上下|必定能破壞護盾(範圍攻擊)	2900	4	13	480	44	0	0	1350	0	0	92	32	135	2	0	4			0	7@100	4100
367	Rider	ライダー	2400	從Fate/stay night [HF]來參戰！|與間桐慎二訂定契約，騎兵的英靈|必定能讓天使敵人暫時動作停止(範圍攻擊)	1650	3	12	400	40	0	0	1050	0	0	128	49	167	2	16	4			0	22@100!90	2400
367	Rider CC	ライダーCC	2400	從Fate/stay night [HF]來參戰！|機動性超高，擅於製造結界等魔術|必定能讓天使敵人暫時動作停止(範圍攻擊)	2400	3	12	400	40	0	0	1500	0	0	128	49	167	2	16	4			0	22@100!90	2400
368	Gilgamesh	ギルガメッシュ	3000	從Fate/stay night [HF]來參戰！|面帶微笑現身的神秘少年|體力下降時攻擊力上升(遠距範圍攻擊)	2500	4	10	390	64	68	74	530	530	530	188	37	261	6	0	7	325|325|325	400|400|400	0	1@75!50	3800
368	Gilgamesh CC	ギルガメッシュCC	3000	從Fate/stay night [HF]來參戰！|應該是不存在的第八名英靈|體力下降時攻擊力上升(遠距範圍攻擊)	3600	4	10	390	64	68	74	770	770	770	188	37	261	6	0	7	325|325|325	400|400|400	0	1@75!50	3800
369	貓Saber	ネコセイバー	380	崇拜著某晚見到的金髮劍士|首先存體力、揮舞竹劍|善於攻擊飄浮敵人	760	3	10	155	20	0	0	100	0	0	0	21	41	17	2	4			0	25&	500
369	英靈貓Saber	英霊ネコセイバー	380	幻想著哪天可以被誰召喚的貓咪劍士|自認為沉著冷靜|善於攻擊飄浮敵人	760	3	10	155	20	0	0	100	0	0	0	21	41	17	2	4			0	25&	500
369	貓Saber Alter	ネコセイバーオルタ	380	等到天荒地老都沒被召喚|所以試著染黑自己的貓咪劍士|善於攻擊飄浮敵人、全妨害效果無效	1140	3	10	155	20	0	0	100	0	0	0	21	41	17	2	4			239	25&	500
370	貓咪櫻	ネコ桜	360	隱藏著對堅強穩重少女專一心的貓咪|拿手菜是創意西式料理|偶爾會發出會心一擊	820	4	10	165	22	0	0	127	0	0	0	19	41	1	0	4			0	4&5	500
370	穿圍裙的貓咪櫻	エプロンネコ桜	360	每天專精家事技能的貓咪|日日早晨必說"早安您好"！|偶爾會發出會心一擊	820	4	10	165	22	0	0	127	0	0	0	19	41	1	0	4			0	4&5	500
370	有夢想的貓咪櫻	夢見るネコ桜	360	把專一思想投入平底鍋的貓咪|全力以赴表達專一|偶爾會打飛鋼鐵敵人並發出會心一擊	1020	4	10	165	22	0	0	127	0	0	0	19	41	1	8	4			0	30@20|4&5	500
371	貓咪凜	ネコ凛	350	崇拜著某學園中優雅的美少女|學習著一名資優生該有的美妙舉止|有時候會打飛異星戰士	810	3	10	275	12	0	0	150	0	0	80	39	91	1	32	4			0	30@50	480
371	魔術師貓咪凜	魔術師ネコ凛	350	優雅完美的貓咪|正式上場很弱有時候會受傷|有時候會打飛異星戰士	810	3	10	275	12	0	0	150	0	0	80	39	91	1	32	4			0	30@50	480
372	伊莉雅貓	ネコイリヤ	340	崇拜著紅眼銀色頭髮的少女|最近開始試著養小鳥|有時候會使紅色敵人動作變慢	550	3	9	200	22	0	0	99	0	0	64	24	85	1	1	4			0	23@30!90	400
372	雪中妖精伊莉雅貓	雪の妖精ネコイリヤ	340	長久以來認為自己的名字有著古老血脈|與歷史淵源。最新買了很多冬裝|有時候會使紅色敵人動作變慢	550	3	9	250	20	0	0	99	0	0	66	26	85	1	1	4			0	23@30!90	400
373	小小士郎	ちび士郎	600	從Fate/stay night [HF]來參戰！|受養父影響立志成為正義一方的少年|對上黑色敵人很耐打	750	3	10	275	28	33	0	150	150	0	106	26	138	1	4	6			0	26&	1000
373	小小士郎CC	ちび士郎CC	600	從Fate/stay night [HF]來參戰！|偶然召喚Saber，捲入戰爭中|對上黑色敵人很耐打	750	3	10	275	28	33	0	150	150	0	106	26	138	1	4	6			0	26&	1000
374	小小櫻	ちび桜	400	從Fate/stay night [HF]來參戰！|崇拜士郎的少女。在衛宮家幫忙家務|偶爾會發出會心一擊（範圍攻擊）	600	4	8	190	44	0	0	100	0	0	86	26	129	2	0	4			0	4&10	1000
374	小小櫻CC	ちび桜CC	400	從Fate/stay night [HF]來參戰！|「如果我成為惡人，你會原諒我嗎?」|偶爾會發出會心一擊（範圍攻擊）	600	4	8	190	44	0	0	100	0	0	86	26	129	2	0	4			0	4&10	1000
375	紀念幣貓	記念ネコ	50	抱著滿滿感恩的心發行的紀念貓咪|限定生產數９０００億枚	100	3	9	140	4	0	0	8	0	0	34	20	37	1	0	4			0		150
375	紀念幣健美貓	記念ネコビルダー	50	抱著滿滿感恩的心發行的紀念貓咪中|3枚中就會出現1枚的稀有紀念幣|收集3枚可以交換一枚紀念幣貓	100	3	9	140	4	0	0	8	0	0	34	20	37	1	0	4			0		150
376	貓咪探測器	ネコ探査機	200	NYASA在30年前開發的貓型探測器|傳送無效能力，善於攻擊異星戰士|等基本功能都有搭載的基本款	600	1	10	120	20	0	0	200	0	0	72	12	91	1	32	4			64	25&	380
376	智能BB貓MkⅡ	ネコサーチMkⅡ	200	NYASA最新開發的貓型探測器|具有善於攻擊異星戰士的基本能力，還能|收看衛星電視及成人頻道，一天只要一千	800	1	10	120	20	0	0	250	0	0	72	11	91	1	32	4			64	25&	380
376	衛星貓	ネコサテライト	180	國際宇宙組織NYASA製造的衛星。傳送無效|加了最底限的"善於攻擊異星戰士"機能後|至少可以找到站在對面月台或隔壁暗巷的你	800	1	12	120	20	0	0	325	0	0	72	11	91	1	32	4			100	25&	380
377	擊劍貓	ネコフェンシング	550	400戰無敗的擊劍冠軍|因太強沒有挑戰者出現所以考慮換工作|必定能破壞護盾	600	1	10	320	51	0	0	600	0	0	92	33	142	1	0	4			0	7@100	540
377	劍道貓	ネコ剣道	550	遲遲無法融入於劍道的世界|留戀過去的輝煌經歷持續參賽|必定能破壞護盾	900	1	10	320	51	0	0	900	0	0	92	33	142	1	0	4			0	7@100	540
377	自由貓神	自由のネコ	550	從運動員引退後轉投身觀光產業|最近終於開始被用來當作相約景點...|必定能破壞護盾	1050	1	10	320	21	0	0	1050	0	0	92	31	112	1	0	4			0	7@100	540
378	黑無垢御靈	黒無垢のミタマ	3500	與深愛的人永別，以另個姿態出現的御靈|沒人知道送別的行列要前往何方(遠距範圍攻擊)|對上沒有屬性的敵人很耐打，必定能使其動作變慢	1750	15	6	375	15	0	0	1250	0	0	0	136	151	22	256	4	250	400	47	23@100!100|26&	5200
378	深靛黑蝶御靈	黒蝶のミタマダーク	3500	徬徨尋找遺失的愛的寡婦。仍然陷在|與愛人的回憶裡。對上沒有屬性的敵人很耐打|必定能使其動作變慢攻擊力下降(遠距範圍攻擊)	2625	15	6	375	15	0	0	1600	0	0	0	136	151	22	256	4	250	400	47	23@100!100|21@100!50!100|26&	5200
379	排球貓	ネコバレー	480	讓人驚恐的名選手「市立體育館魔女」|靈巧地使用釘鞋把對方一舉KO|偶爾能使出會心一擊（遠距攻擊）	360	3	10	375	45	0	0	160	0	0	0	36	81	5	0	4	250	200	0	4&8	500
379	芭蕾貓	ネコバレエ	480	讓人驚恐的首席舞者貓「市立會館之花」|飛躍到高空後以足尖鞋突擊觀眾|偶爾能使出會心一擊（遠距攻擊）	450	3	10	375	45	0	0	200	0	0	0	36	81	5	0	4	250	200	0	4&8	500
379	咖哩貓	ネコカレー	480	有「印度咖哩的王子」之稱的人氣廚師|刺激感的香料一擊可讓鋼鐵敵人動作瞬間變慢|偶爾能使出會心一擊(遠距攻擊)	540	3	10	375	45	0	0	200	0	0	0	36	81	5	8	4	250	200	0	23@100!30|4&8	500
380	幼傑達太貓	幼傑ダルターニャ	540	只相信自己力量的調皮小孩|殊不知自己身體裡沉睡著莫大力量|可以給予有屬性的敵人超大傷害(遠距範圍攻擊)	900	4	16	250	35	0	0	400	0	0	0	86	121	22	2303	4	140	220	0	28&	600
380	英傑達太貓	英傑ダルターニャ	2900	為了拯救夥伴可以不惜一切的高貴劍客|總是一馬當先勇往直前。波動傷害無效|可以給予有屬性的敵人超大傷害(遠距範圍攻擊)	2700	6	24	325	45	0	0	800	0	0	0	76	121	22	2303	4	200	350	65	28&	3000
381	農人貓	ねこ農家	360	經由多人選拔而出的貓|為了帶給人們幸福而努力耕田中|打倒敵人的時候可以得到很多金錢	570	3	8	180	30	0	0	140	0	0	0	31	61	17	0	4			0	10&	480
381	蕪菁農家貓	ねこカブ農家	360	經由多人選拔而出的貓|聽信蕪菁會大賣的傳言而改種蕪菁|打倒敵人的時候可以得到很多金錢	570	3	8	180	30	0	0	140	0	0	0	31	61	17	0	4			0	10&	480
382	玻璃貓	ガラスネコ	300	玻璃做的貓|認為人生就是要一撞定生死|可使沒有屬性的敵人動作變慢(一次攻擊)	100	1	40	140	1	0	0	100	0	0	0	30	31	17	256	4			111	23@100!250|37&|11&	1000
382	玻璃健美貓	ガラスネコビルダー	300	強化後的玻璃貓|但還是一樣認為人生就是一撞定生死|可使沒有屬性的敵人動作變慢(一次攻擊)	100	1	40	140	1	0	0	100	0	0	0	30	31	17	256	4			111	23@100!250|37&|11&	1000
382	水晶健美貓	クリスタルネコビルダー	300	更加強健身並釋放出永恆光輝的貓咪|人生珍惜那一瞬間的光輝閃耀。能打飛沒有|屬性的敵人並使動作變慢(一次攻擊)	100	1	40	140	1	0	0	100	0	0	0	30	31	17	256	4			111	30@100|23@100!300|37&|11&	1000
383	神秘假面烏拉拉	謎仮面のウララー	2800	主張「臣服於強者就是我們的家訓！」|而加入了貓咪軍團|(遠距範圍攻擊)	2000	2	20	350	39	0	0	500	0	0	0	22	61	6	0	4	200	300	0		3100
383	貓咪假面烏拉拉	ネコ仮面のウララー	2800	從貓咪軍團那裡拿到了|一個作為友好象徵的面具|其實有個國中二年級的女兒(遠距範圍攻擊)	2000	2	20	350	39	0	0	500	0	0	0	22	61	6	0	4	200	300	0		3100
383	貓神面烏拉拉	ネコ神面のウララー	2800	因為青春期的女兒都不回話|變得五顏六色試著吸引她注意的爸爸|可以給予古代種超大傷害(遠距範圍攻擊)	3000	2	20	350	39	0	0	500	0	0	0	22	61	6	128	4	200	300	128	28&	2400
384	冰上聰里＆貓咪	氷上聡里＆ネコ	320	來自實況野球的新人物！|看似冷酷，實際上是很貼心的球隊經理|有時候會打飛紅色敵人	540	3	12	160	21	0	0	90	0	0	0	30	51	17	1	4			0	30@30	660
384	冰上聰里＆貓咪CC	氷上聡里＆ネコCC	320	來自實況野球的新人物！|運動神經優秀還是合氣道高手|有時候會打飛紅色敵人	540	3	12	160	21	0	0	90	0	0	0	30	51	17	1	4			0	30@30	660
385	矢部明雄	矢部明雄	480	來自實況野球的新人物！|對跑步很有自信的外野手	660	3	24	180	22	40	56	120	120	120	0	25	81	17	0	7			0		800
385	矢部明雄CC	矢部明雄CC	480	來自實況野球的新人物！|口頭禪是説話最後加上「的啦」	660	3	24	180	22	40	56	120	120	120	0	25	81	17	0	7			0		800
385	矢部＆剛達機器人CC	矢部＆ガンダーロボCC	480	來自實況野球的新人物！|喜歡機器人動畫的程度跟棒球一樣|必定能發射波動(範圍攻擊)	990	3	24	230	47	0	0	180	0	0	0	34	81	2	0	4			0	13@100!2	800
386	虹谷彩理	虹谷彩理	350	來自實況野球的新人物！|散發母性慈愛的球隊經理|有時候會讓天使敵人的攻擊力下降	450	3	10	340	17	0	0	45	0	0	94	38	110	1	16	4			0	21@50!50!200	720
386	虹谷彩理CC	虹谷彩理CC	350	來自實況野球的新人物！|總是先替他人著想|有時候會讓天使敵人的攻擊力下降	450	3	10	340	17	0	0	45	0	0	94	38	110	1	16	4			0	21@50!50!200	720
387	紺野美崎	紺野美崎	300	來自實況野球的新人物！|活潑充滿朝氣的球隊經理|對上異星戰士很耐打	900	1	10	125	28	0	0	250	0	0	0	37	65	17	32	4			0	26&	700
387	紺野美崎CC	紺野美崎CC	300	來自實況野球的新人物！|強項是帶動選手們的幹勁|對上異星戰士很耐打	900	1	10	125	28	0	0	250	0	0	0	37	65	17	32	4			0	26&	700
388	片桐戀	片桐恋	350	來自實況野球的新人物！|緊追主角不放的球隊經理學妹|偶爾會打飛不死生物	500	3	8	200	17	0	0	60	0	0	0	15	32	1	64	4			0	30@20|5&	760
388	片桐戀CC	片桐恋CC	350	來自實況野球的新人物！|她的愛過於沉重・・・|偶爾會打飛不死生物	500	3	8	200	17	0	0	60	0	0	0	15	32	1	64	4			0	30@20|5&	760
389	貓塚花凜	猫塚かりん	330	來自實況野球的新人物！|自由奔放活潑的球隊經理|偶爾會讓飄浮敵人瞬間動作停止	360	3	20	300	14	0	0	65	0	0	68	27	81	1	2	4			0	22@20!60	660
389	貓塚花凜CC	猫塚かりんCC	330	來自實況野球的新人物！|其實還蠻懂得察言觀色把握狀況的|偶爾會讓飄浮敵人瞬間動作停止	360	3	20	300	14	0	0	65	0	0	68	27	81	1	2	4			0	22@20!60	660
390	早川蒼	早川あおい	880	來自實況野球的新人物！|料理手腕絕對ＮＧ|能給予異星戰士超大傷害(範圍攻擊)	960	2	19	200	20	0	0	480	0	0	92	51	111	2	32	4			0	28&	960
390	早川蒼CC	早川あおいCC	880	來自實況野球的新人物！|美中不足的是過於信賴他人容易被騙|能給予異星戰士超大傷害(範圍攻擊)	1280	2	19	200	20	0	0	640	0	0	92	51	111	2	32	4			0	28&	960
390	野球人1號CC	野球マン１号CC	880	來自實況野球的神秘英雄！|真實身份是個謎，不過我告訴你她就是早川蒼|能給予異星戰士超大傷害(遠距範圍攻擊)	1280	2	19	275	28	0	0	640	0	0	134	34	161	6	32	4	200	200	0	28&	960
391	橘水月	橘みずき	860	來自實況野球的新人物！|男人婆又愛逞強的投手學妹|能給予天使敵人超大傷害(範圍攻擊)	1100	3	22	200	15	0	0	450	0	0	92	31	106	2	16	4			0	28&	1020
391	橘水月CC	橘みずきCC	860	來自實況野球的新人物！|超喜歡甜食尤其是布丁|能給予天使敵人超大傷害(範圍攻擊)	1450	3	22	200	15	0	0	600	0	0	92	31	106	2	16	4			0	28&	1020
391	野球人2號CC	野球マン２号CC	860	來自實況野球的神秘英雄！|胸前有橘集團的標誌|能給予天使敵人超大傷害(範圍攻擊)	1450	3	22	300	21	0	0	600	0	0	78	17	98	2	16	4			0	28&	1020
392	六道聖	六道聖	780	來自實況野球的新人物！|接捕能力很高的捕手學妹|善於攻擊不死生物	880	3	18	200	19	36	0	300	300	0	60	20	95	1	64	6			0	25&|5&	840
392	六道聖CC	六道聖CC	780	來自實況野球的新人物！|老家是寺廟，喜歡吃金鍔餅|善於攻擊不死生物	1020	3	18	200	19	36	0	360	360	0	60	20	95	1	64	6			0	25&|5&	840
392	野球人3號CC	野球マン３号CC	780	來自實況野球的神秘英雄！|胸前有某寺廟的名字|善於攻擊不死生物(範圍攻擊)	1360	3	18	300	19	0	0	540	0	0	80	40	98	2	64	4			0	25&|5&	840
393	新島早紀	新島早紀	2600	來自實況野球的新人物！|對棒球一心一意，也獲得女子支持的外野手|能使飄浮和黑色敵人動作變慢(範圍攻擊)	2700	5	10	325	36	0	0	1150	0	0	152	18	187	2	6	4			0	23@100!100	3500
393	新島早紀CC	新島早紀CC	2600	來自實況野球的新人物！|其實很在乎自己似乎不夠女人味|能使飄浮和黑色敵人動作變慢(範圍攻擊)	3300	5	10	325	36	0	0	1450	0	0	152	18	187	2	6	4			0	23@100!100	3500
393	森巴新島早紀CC	サンバ新島早紀CC	2600	來自實況野球的新人物！|起初很和害羞漸漸的瘋的跟什麼一樣|能使飄浮和黑色敵人動作變慢(範圍攻擊)	4200	5	10	325	36	0	0	1900	0	0	130	26	165	2	6	4			4	23@100!100	3500
394	星井昴	星井スバル	2760	來自實況野球的新人物！|風度翩翩美男子，對人處事或運動都很優|善於攻擊紅色和天使敵人(遠距範圍攻擊)	1600	4	21	400	31	0	0	900	0	0	150	31	180	6	17	4	300	300	0	25&	4000
394	星井昴CC	星井スバルCC	2760	來自實況野球的新人物！|說好去甲子園的約定仍舊保密著|善於攻擊紅色和天使敵人(遠距範圍攻擊)	2000	4	21	400	31	0	0	1200	0	0	150	31	180	6	17	4	300	300	0	25&	4000
394	暗黑昴CC	暗黒スバルCC	2760	來自實況野球的新人物！|以新變化球「暗黑星雲」締造了無數三振|善於攻擊紅色和天使敵人(遠距範圍攻擊)	2800	4	21	425	51	0	0	1800	0	0	150	31	200	6	17	4	300	325	0	25&	4000
