rarity	form_count	obtain	evol	max_base_level	max_plus_level	egg_id	evol_require	evol4_require	talents	version	orb_count	xp_curve	evol_description	evol4_description	level_curve	obtain_stage	evol_stage	name_fandom	max_plus_level_tw
2	3			50	80		200000!0|3!33|1!30|2!31|2!32|2!39		0|56|10|3|30|1|1|1600|1600|1200|1200|68|1|-1|0|48|1|0|0|0|0|0|0|0|0|57|3|-1|0|19|10|16|70|0|0|0|0|0|0|19|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	3	第3進化後<br>體力與攻擊力大幅上升！<br>同時也更容易打飛天使敵人！		3			Stilts_Cat_(Rare_Cat)	80
2	3			50	80		200000!0|3!33|2!31|2!32|1!34|2!35		0|51|10|20|20|23|50|0|0|0|0|60|1|-1|0|47|1|0|0|0|0|0|0|0|0|56|3|-1|0|30|10|16|70|0|0|0|0|0|0|26|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	3	第3進化後移動速度減慢<br>但是體力、攻擊力<br>射程皆會獲得提升！		3			Tin_Cat_(Rare_Cat)	80
2	3			50	80		200000!0|3!33|2!30|2!31|1!32|2!39		0|20|10|16|70|0|0|0|0|0|0|20|2|-1|0|21|10|5|50|0|0|0|0|0|0|21|2|-1|0|30|10|16|70|0|0|0|0|0|0|26|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	3	第3進化後，<br>體力與攻擊力皆會獲得提升！		3			Rocker_Cat_(Rare_Cat)	80
2	3			50	80		200000!0|2!30|3!31|1!32|2!34|2!38		0|11|10|5|50|0|0|0|0|0|0|47|2|-1|0|13|0|2|2|0|0|0|0|0|0|52|3|-1|0|22|10|23|50|0|0|0|0|0|0|22|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	3	第3進化後，體力、移動速度<br>射程皆會獲得提升！<br>更取得了範圍攻擊！		3			Mer-Cat_(Rare_Cat)	80
3	3			50	70		500000!0|1!35|2!36|1!37|4!39|1!40		0|2|10|0|0|24|60|0|0|0|0|43|5|-1|0|21|10|23|50|0|0|0|0|0|0|21|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|27|10|1|10|0|0|0|0|0|0|29|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	2	第3進化後射程變長！<br>同時再生產時的時間也會縮短<br>使天使敵人動作停止的時間也會增長		2			Juliet_Cat_(Super_Rare_Cat)	70
3	3			50	70		500000!0|1!38|4!35|1!36|2!37|1!40		0|3|10|50|50|15|60|0|0|0|0|3|4|-1|0|17|10|3|30|2|2|0|0|0|0|17|4|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|25|10|20|200|0|0|0|0|0|0|31|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	2	第3進化後<br>體力、攻擊力、射程皆會獲得提升！		2			Weightlifter_Cat_(Super_Rare_Cat)	70
3	3			50	70		500000!0|2!35|2!36|2!37|2!39|1!42		0|1|10|20|20|39|120|50|50|0|0|1|4|-1|0|47|1|0|0|0|0|0|0|0|0|56|6|-1|0|20|10|16|70|0|0|0|0|0|0|20|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	2	第3進化後體力與攻擊力上升！<br>使封印我方角色特殊效果的古代詛咒無效化！<br>善於攻擊古代種！		2			Figure_Skating_Cats_(Super_Rare_Cat)	70
3	3			50	70		500000!0|2!38|1!36|1!37|4!39|1!40		0|15|10|2|20|0|0|0|0|0|0|49|5|-1|0|38|0|0|0|0|0|0|0|0|0|38|6|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|25|10|20|200|0|0|0|0|0|0|31|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	2	第3進化後體力與攻擊力上升！<br>並能夠破壞護盾，同時<br>使天使敵人動作變慢的時間增長！		2			Cat_Toaster_(Super_Rare_Cat)	70
2	3			50	0							3			3	10|22|0	1|187|1	Hoop_Cat_(Rare_Cat)	0
4	2	無法獲得		50	70							3			2			Chicken_Cat_(Uber_Rare_Cat)	
2	2			50	0							4			3	2|9|2		Dragon_League_Swordsman_(Rare_Cat)	
1	2			50	0							5			0			Nubobo_(Special_Cat)	
4	4			60	70		1000000!0|7!35|4!36|3!37|4!39|3!40	1000000!0|1!183|3!169|5!167|3!35	0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後體力、移動速度<br>攻擊速度皆會獲得提升！	第4進化後體力與射程皆會獲得提升，<br>再生產的時間也會縮短！<br>且必定能發射小波動！	2			Uesugi_Kenshin_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|4!38|3!35|4!36|7!39|3!40		0|3|10|40|40|39|120|0|0|0|0|3|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|27|10|1|10|0|0|0|0|0|0|29|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後攻擊力與<br>射程獲得提升！		2			Kalisa_(Uber_Rare_Cat)	70
3	3			50	70		500000!0|3!39					2	第3進化後體力與射程皆會獲得提升！<br>同時移動和攻擊速度也上升！		2			Yurinchi_(Super_Rare_Cat)	70
4	3			60	70		1000000!0|3!40		0|13|0|5|5|0|0|0|0|0|0|52|9|-1|0|39|0|0|0|0|0|0|0|0|0|39|9|-1|0|14|0|0|0|0|0|0|0|0|0|14|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>體力、攻擊速度、射程皆會獲得提升！<br>同時也更容易打飛鋼鐵敵人！		2			Crazed_Princess_Punt_(Uber_Rare_Cat)	70
1	2	可利用外部特典獲得（氣志團）		50	0							5			0			Sho_Ayanokoji_(Special_Cat)	
1	2	可利用外部特典獲得（氣志團）		50	0							5			0			Hikaru_Saotome_(Special_Cat)	
1	2	可利用外部特典獲得（氣志團）		50	0							5			0			Hitomi_Saionji_(Special_Cat)	
1	2	可利用外部特典獲得（氣志團）		50	0							5			0			Hoshi_Grandmarnier_(Special_Cat)	
1	2	可利用外部特典獲得（氣志團）		50	0							5			0			Shouchikubai_Shiratori_(Special_Cat)	
2	2			50	0							1500|2100|2600|3200|4200|6000|9100|13500|18200|25200			3	2|10|5		Yankee_Cat_(Rare_Cat)	
4	3			60	70		1000000!0|5!38|6!35|5!37|5!39|2!40		0|3|10|0|0|12|30|0|0|0|0|44|8|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|51|10|30|30|23|50|0|0|0|0|60|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|25|10|40|400|0|0|0|0|0|0|31|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>射程大幅提升！		2			Asiluga_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|6!38|5!35|5!36|5!37|2!40		8|3|10|100|100|39|120|0|0|0|0|72|12|303|0|48|0|0|0|0|0|0|0|0|0|57|9|-1|0|54|10|5|50|0|0|0|0|0|0|66|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後失去打飛敵人的能力<br>但通常攻擊與發射波動時<br>必定能會心一擊		2			Kubiluga_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|5!38|4!36|4!37|4!39|3!40		0|13|10|1|10|0|0|0|0|0|0|48|8|-1|0|44|0|0|0|0|0|0|0|0|0|53|9|-1|0|54|10|5|50|0|0|0|0|0|0|66|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後射程變長！<br>同時更容易發出會心一擊！		2			Tecoluga_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|5!38|5!35|5!36|6!39|2!40		0|11|10|14|50|0|0|0|0|0|0|11|7|-1|0|1|10|0|0|3|30|0|0|0|0|42|8|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|54|10|5|50|0|0|0|0|0|0|66|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後取得能夠讓<br>敵人攻擊力下降的新能力！<br>還會使敵人動作停止的時間變長！		2			Balaluga_(Uber_Rare_Cat)	70
1	3			50	0		1000000!0|5!38|5!35|5!37|5!39|1!42					1	第3進化後整體能力強化！<br>同時還更容易將敵人的動作變慢<br>使封印我方角色特殊效果的古代詛咒無效化！		0	0|22|5		Li'l_Nyandam_(Special_Cat)	0
3	3			50	70		500000!0|3!40					2	第3進化後<br>再生產所花的時間將會縮短！		2			Baby_Mola_(Super_Rare_Cat)	70
4	3			60	70		1000000!0|5!40		2559|51|10|17|80|30|30|0|0|0|0|90|12|309|0|65|10|28|100|5|5|2000|2000|2000|2000|89|7|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後射程會上升！		2			Mola_King_(Uber_Rare_Cat)	70
1	2			50	0							5			0	2|88|2		Meowla_Meowla_(Special_Cat)	0
2	2			50	0							4			3	1|297|2		Marshmallow_Cat_(Rare_Cat)	0
4	4			60	70		1000000!0|5!38|4!35|3!37|7!39|4!40	1000000!0|2!171|5!169|5!39|5!37	0|10|10|50|50|5|50|0|0|0|0|10|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後整體能力強化<br>能夠破壞護盾，還必定能打飛<br>天使敵人並使之移動變慢！	體力與攻擊力上升且攻擊範圍也擴大！<br>必定能打飛異星戰士，<br>並取得使其動作變慢的能力！	2			Dioramos_(Uber_Rare_Cat)	70
1	2	可利用外部特典獲得		50	0							5			0			Mob_Cat_(Special_Cat)	
2	3			50	0							4			3	3|5|47	2|167|1	Takuya_&_Yuki_(Rare_Cat)	0
4	3			60	70		1000000!0|3!38|3!39|1!40		0|8|10|23|50|0|0|0|0|0|0|8|7|-1|0|52|10|5|50|0|0|0|0|0|0|64|8|-1|0|25|10|30|300|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>射程與攻擊速度皆會獲得提升！<br>還能將敵人的攻擊力下降效果無效化！		2			Mystery_Girl_Yuki_(Uber_Rare_Cat)	70
1	2			50	0							5			0			Yuki_Cat_(Special_Cat)	0
1	2	可利用外部特典獲得		50	0							5			0			Cuckoo_Crew_12_(Special_Cat)	
2	3	「貓咪大戰爭3DS！」中可獲得		50	0							4			3	1|65|7	1|143|1	Cat_Kart_R_(Rare_Cat)	0
1	2	Mr. Ninja!! Fever合作打通遊戲冒險模式25關、「猜猜我是誰」活動轉蛋可獲得		50	20							5			0			Mr._Ninja_(Special_Cat)	20
4	3			60	70		1000000!0|3!35|3!37|1!40		0|2|10|40|40|9|90|0|0|0|0|2|7|-1|0|47|0|0|0|0|0|0|0|0|0|56|9|-1|0|10|10|67|67|5|50|0|0|0|0|10|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>體力、移動速度與射程上升！<br>同時提升會心一擊率！		2			Hearscht_(Uber_Rare_Cat)	70
4	2			60	70							1			2			Cornelia_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!36|3!39|1!40					1	第3進化後攻擊力降低<br>但是體力與攻擊速度都會上昇！再追加取得<br>有時候可使天使敵人的攻擊無效化能力！		2			Juvens_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|2!160|6!35|3!40		0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|55|0|0|0|0|0|0|0|0|0|67|9|-1|0|25|10|50|500|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後攻擊力上升！<br>同時必定能讓黑色敵人<br>與惡魔的動作變慢！		2			Mystica_(Uber_Rare_Cat)	70
3	2			50	70							2			2			Alois_(Super_Rare_Cat)	70
3	2			50	70							2			2			Citrouille_(Super_Rare_Cat)	70
1	3			50	0							5			0		2|47|1	Titi_(Special_Cat)	0
1	2	可利用外部特典獲得		50	0							50|100|3100|7100|12100|18100|25100|33100|42100|52100			0			Yamaoka_Minori_(Special_Cat)	
1	2	可利用外部特典獲得		50	0							50|100|3100|7100|12100|18100|25100|33100|42100|52100			0			Nakamura_Kanae_(Special_Cat)	
4	3			60	70		1000000!0|2!38|3!35|8!37|7!39|4!40		0|2|10|40|40|39|120|0|0|0|0|2|7|-1|0|10|10|67|67|23|50|0|0|0|0|10|7|-1|0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|57|0|0|0|0|0|0|0|0|0|77|10|-1|1|56|10|10|100|1|1|1720|1720|1400|1400|68|12|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		2	1	第3進化後<br>善於攻擊異星戰士！		2			Akira_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!38|6!35|6!37|2!39|3!40		0|1|10|40|40|51|150|50|50|0|0|1|7|-1|0|8|10|12|30|0|0|0|0|0|0|8|7|-1|0|11|10|14|50|0|0|0|0|0|0|11|7|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|37|0|0|0|0|0|0|0|0|0|37|10|-1|1|51|10|5|50|60|60|0|0|0|0|88|12|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>可以給予異星戰士超大傷害、<br>並取得必定能讓他們動作變慢的能力！		2			Mekako_Saionji_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!38|4!35|3!36|8!37|2!42		0|51|10|30|30|24|60|0|0|0|0|60|7|-1|0|49|0|0|0|0|0|0|0|0|0|58|9|-1|0|45|0|0|0|0|0|0|0|0|0|54|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>能給予異星戰士和古代種超大傷害<br>使封印我方角色特殊效果的古代詛咒無效化！		2			Catman_(Uber_Rare_Cat)	70
2	3			50	80		200000!0|3!33|2!30|2!31|1!34|2!37		0|1|10|30|30|39|120|30|30|0|0|1|1|-1|0|3|10|0|0|12|30|0|0|0|0|44|2|-1|0|19|10|16|70|0|0|0|0|0|0|19|2|-1|0|39|0|0|0|0|0|0|0|0|0|39|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	3	第3進化後<br>移動速度大幅上升！<br>體力與攻擊速度也獲得提升！		3			Psychocat_(Rare_Cat)	80
2	3			50	80		200000!0|2!30|1!31|2!32|3!34|2!38		0|19|10|16|70|0|0|0|0|0|0|19|2|-1|0|30|10|16|70|0|0|0|0|0|0|26|2|-1|0|48|0|0|0|0|0|0|0|0|0|57|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	3	第3進化後體力與攻擊力上升！<br>攻擊速度減慢但同時必定能<br>讓敵人攻擊力下降！		3			Onmyoji_Cat_(Rare_Cat)	80
3	3			50	70		500000!0|1!38|2!35|4!37|1!39|1!40		0|2|10|2|20|0|0|0|0|0|0|74|5|-1|0|49|1|0|0|0|0|0|0|0|0|58|6|-1|0|30|10|16|70|0|0|0|0|0|0|26|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	2	第3進化後體力上升！<br>同時更容易使異星戰士瞬間動作停止<br>而且死前必定可以存活一次！		2			Surfer_Cat_(Super_Rare_Cat)	70
3	2	常駐稀有轉蛋可獲得		20	0							1			2			Metal_Cat_(Super_Rare_Cat)	0
2	3			50	0							3			3	10|23|0	1|193|1	Drumcorps_Cat_(Rare_Cat)	0
1	2			50	25					110200		700|1300|2200|3400|4900|6700|8800|11200|13900|16900			0	1|67|0		Baozi_Cat_(Special_Cat)	0
4	3			60	70		1000000!0|3!38|3!35|6!37|6!39|3!40		0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|25|10|40|400|0|0|0|0|0|0|31|8|-1|0|26|10|20|200|0|0|0|0|0|0|32|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|10|-1|1|10|10|50|50|5|50|0|0|0|0|10|12|-1|1|3|10|40|40|41|140|0|0|0|0|3|12|-1|1		2	1	第3進化後<br>移動速度上升！同時變得<br>善於攻擊天使敵人與異星戰士！		2			Kachi-Kachi_(Uber_Rare_Cat)	70
1	2			50	0							400|700|1100|1700|2400|3200|4200|5400|6700|8200			0			Felyne_(Special_Cat)	
1	2			50	10							4375|5740|8680|12460|17360|29680|45150|65100|103600|208600			0			Sheria_-_Kirin_(Special_Cat)	
1	2			50	10							5460|6860|10360|15260|29750|45010|65240|82600|138180|359450			0			Rathalos_(Special_Cat)	
1	2			50	10							5460|6860|10360|15260|29750|45010|65240|82600|138180|359450			0			Rathian_(Special_Cat)	
1	2			50	10							4375|5740|8680|12460|17360|29680|45150|65100|103600|208600			0			Kirin_Cat_(Special_Cat)	
1	3			50	60				0|13|0|10|10|0|0|0|0|0|0|52|6|-1|0|48|0|0|0|0|0|0|0|0|0|57|6|-1|0|46|0|0|0|0|0|0|0|0|0|55|6|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	140|280|490|770|1120|1540|2030|2590|3220|3920			0		1|130|0	Li'l_Cat_(Special_Cat)	60
1	3			50	60				64|52|10|5|50|0|0|0|0|0|0|64|5|-1|0|59|0|0|0|0|0|0|0|0|0|79|6|-1|0|51|10|10|10|24|60|0|0|0|0|84|13|307|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	280|490|1120|1960|3010|4270|5740|7420|9310|11410			0		1|131|0	Li'l_Tank_Cat_(Special_Cat)	60
1	3			50	60				0|57|0|0|0|0|0|0|0|0|0|77|6|-1|0|2|10|20|20|24|60|0|0|0|0|2|4|-1|0|54|10|5|50|0|0|0|0|0|0|66|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	420|630|1260|2100|3150|4410|5880|7560|9450|11550			0		1|132|0	Li'l_Axe_Cat_(Special_Cat)	60
4	4			60	70		1000000!0|4!35|6!36|6!37|2!39|3!40	1000000!0|2!180|2!179|5!169|1!164	0|49|0|0|0|0|0|0|0|0|0|58|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|25|10|40|400|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	1	第3進化後<br>必定能打飛紅色敵人與異星戰士，<br>還能降低他們的攻擊力！	第4進化後性能有很大變化！<br>攻擊範圍擴大，<br>更獲得了超賢者特效！	2			The_White_Rabbit_(Uber_Rare_Cat)	70
1	3	通常週年活動轉蛋可以獲得		50	30		20000!0|1!31			110000		700|1300|2200|3400|4900|6700|8800|11200|13900|16900	第3進化後射程變長！		0	1|71|0		Catburger_(Special_Cat)	
2	2			50	0							5			3	2|22|0		HYAKUTARO_(Rare_Cat)	0
2	2			50	80							3			3			MARCO_(Rare_Cat)	80
2	2			50	80							3			3			TARMA_(Rare_Cat)	80
2	2			50	80							3			3			ERI_(Rare_Cat)	80
2	2			50	80							3			3			FIO_(Rare_Cat)	80
3	2			50	70							2			2			SV-001_(Super_Rare_Cat)	70
3	2			50	70							2			2			ALLEN_O'NEIL_(Super_Rare_Cat)	70
2	2			50	80							3			3			MARS_PEOPLE_(Rare_Cat)	80
4	3			60	70		1000000!0|1!40|3!169|3!170					1	第3進化後體力上升！<br>並且善於攻擊黑色敵人，<br>同時取得使傳送無效化的能力！		2			HUGE_HERMIT_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!37|3!39|1!40					1	第3進化後體力上升！<br>同時取得烈波攻擊和破壞護盾能力！		2			JUPITER_KING_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!36|3!37|1!171					1	第3進化後<br>對上無屬性敵人很耐打，<br>同時取得打飛他們的能力！		2			DONALD_MORDEN_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!38|3!39|1!40					1	第3進化後攻擊力和體力上升！<br>同時生產成本下降！		2			HI-DO_(Uber_Rare_Cat)	70
4	3			60	70		1000000!0|3!38|2!36|8!37|4!39|3!40		0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|48|0|0|0|0|0|0|0|0|0|57|9|-1|0|49|0|0|0|0|0|0|0|0|0|58|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|41|0|0|0|0|0|0|0|0|0|41|10|-1|1|55|0|0|0|0|0|0|0|0|0|67|10|-1|1|63|0|0|0|0|0|0|0|0|0|85|10|-1|1		1	1	第3進化後只能攻擊異星戰士<br>但體力與攻擊力大幅上升<br>而且部分妨害效果無效！		2			Warlock_and_Pierre_(Uber_Rare_Cat)	70
2	3			50	0		200000!0|20!167|15!170|1!171					3	第3進化後<br>善於攻擊黑色敵人！<br>更獲得了超獸特效！		3	1|320|5		Pumpcat_(Rare_Cat)	0
3	3			50	70		500000!0|5!38|5!35|5!36|5!37|5!39					2	第3進化後取得能夠抵消波動<br>且不受波動傷害的能力！		2			Gloomy_Neneko_(Super_Rare_Cat)	70
4	2			60	70							1			2			Hallowindy_(Uber_Rare_Cat)	70
4	2			60	70							1			2			Spooky_Thundia_(Uber_Rare_Cat)	70
1	2			50	0							5			0			Oden_(Special_Cat)	
2	2			50	80							3			3			Junior_God_of_Light_-_Valkyrie_(Rare_Cat)	
